,Facility ID,Facility Name,Hospital overall rating
1830,171374,FREDONIA REGIONAL HOSPITAL,-1
1831,171375,MITCHELL COUNTY HOSPITAL HEALTH SYSTEMS,4
1832,171376,GIRARD MEDICAL CENTER,-1
1833,171377,SMITH COUNTY MEMORIAL HOSPITAL,4
1834,171378,KINGMAN HEALTHCARE CENTER,-1
1835,171379,MORRIS COUNTY HOSPITAL,2
1836,171380,NEOSHO MEMORIAL REGIONAL MEDICAL CENTER,2
1837,171381,MEMORIAL HOSPITAL,3
1838,171382,AMBERWELL ATCHISON,4
1839,171383,WILLIAM NEWTON HOSPITAL,3
1840,171384,NEWMAN REGIONAL HEALTH,3
1841,171385,COFFEY COUNTY HOSPITAL,3
1842,173300,CHILDREN'S MERCY SOUTH,-1
1843,174006,LARNED STATE HOSPITAL,-1
1844,174016,PRAIRIE VIEW INC,-1
1845,174020,COTTONWOOD SPRINGS LLC,-1
1846,174022,ADAIR ACUTE CARE AT OSAWATOMIE STATE HOSPITAL,-1
1847,174023,"ST ANTHONY'S SENIOR CARE HOSPITAL, LLC",-1
1848,174024,"ST ANTHONY'S SENIOR CARE HOSPITAL OLATHE, LLC",-1
1849,180001,ST ELIZABETH FT THOMAS,2
1850,180002,WHITESBURG ARH HOSPITAL,2
1851,180004,OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL,4
1852,180005,HIGHLANDS ARH REGIONAL MEDICAL CENTER,2
1853,180009,KING'S DAUGHTERS' MEDICAL CENTER,3
1854,180010,SAINT JOSEPH HOSPITAL,3
1855,180011,SAINT JOSEPH LONDON,4
1856,180012,BAPTIST HEALTH HARDIN,4
1857,180013,THE MEDICAL CENTER (BOWLING GREEN),1
1858,180016,JEWISH HOSPITAL - SHELBYVILLE,-1
1859,180017,T J SAMSON COMMUNITY HOSPITAL,2
1860,180018,ST CLAIRE REGIONAL MEDICAL CENTER,4
1861,180019,MEADOWVIEW REGIONAL MEDICAL CENTER,5
1862,180020,MIDDLESBORO ARH HOSPITAL,4
1863,180024,SPRING VIEW HOSPITAL,3
1864,180025,FLAGET MEMORIAL HOSPITAL,5
1865,180027,MURRAY-CALLOWAY COUNTY HOSPITAL,2
1866,180029,HAZARD ARH REGIONAL MEDICAL CENTER,1
1867,180035,ST ELIZABETH EDGEWOOD,4
1868,180038,OWENSBORO HEALTH REGIONAL HOSPITAL,3
1869,18003F,Blanchfield ACH (FT Campbell),-1
1870,180040,JEWISH HOSPITAL & ST MARY'S HEALTHCARE,2
1871,180043,MANCHESTER MEMORIAL HOSPITAL,4
1872,180044,PIKEVILLE MEDICAL CENTER,1
1873,180045,ST ELIZABETH FLORENCE,4
1874,180046,BOURBON COMMUNITY HOSPITAL,5
1875,180048,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,2
1876,180049,BAPTIST HEALTH RICHMOND,3
1877,180050,HARLAN ARH HOSPITAL,2
1878,180051,JENNIE STUART MEDICAL CENTER,2
1879,180056,DEACONESS HENDERSON HOSPITAL,2
1880,180064,SAINT JOSEPH MOUNT STERLING,5
1881,180066,LOGAN MEMORIAL HOSPITAL,4
1882,180067,UNIVERSITY OF KENTUCKY HOSPITAL,3
1883,180069,TUG VALLEY ARH REGIONAL MEDICAL CENTER,2
1884,180070,OWENSBORO HEALTH TWIN LAKES MEDICAL CENTER,2
1885,180078,PAUL B HALL REGIONAL MEDICAL CENTER,2
1886,180079,HARRISON MEMORIAL HOSPITAL,4
1887,180080,BAPTIST HEALTH CORBIN,3
1888,180087,TAYLOR REGIONAL HOSPITAL,3
1889,180088,"NORTON HOSPITALS, INC",3
1890,180092,CLARK REGIONAL MEDICAL CENTER,4
1891,180093,BAPTIST HEALTH MADISONVILLE,3
1892,180095,CRITTENDEN COMMUNITY HOSPITAL,2
1893,180101,GEORGETOWN COMMUNITY HOSPITAL,2
1894,180102,LOURDES HOSPITAL,3
1895,180103,BAPTIST HEALTH LEXINGTON,3
1896,180104,BAPTIST HEALTH PADUCAH,4
1897,180105,MONROE COUNTY MEDICAL CENTER,2
1898,180106,THE MEDICAL CENTER AT ALBANY,-1
1899,180115,"ROCKCASTLE COUNTY HOSPITAL, INC.",1
1900,180116,JACKSON PURCHASE MEDICAL CENTER,2
1901,180124,GREENVIEW REGIONAL HOSPITAL,2
1902,180127,FRANKFORT REGIONAL MEDICAL CENTER,2
1903,180128,THREE RIVERS MEDICAL CENTER,3
1904,180130,BAPTIST HEALTH LOUISVILLE,4
1905,180132,LAKE CUMBERLAND REGIONAL HOSPITAL,2
1906,180138,BAPTIST HEALTH LAGRANGE,3
1907,180139,KENTUCKY RIVER MEDICAL CENTER,2
1908,180141,UNIVERSITY OF LOUISVILLE HOSPITAL,2
1909,180143,SAINT JOSEPH EAST,3
1910,180149,TJ HEALTH COLUMBIA,-1
1911,180154,"PINEVILLE COMMUNITY HEALTH CENTER, INC",-1
1912,181301,MARCUM AND WALLACE MEMORIAL HOSPITAL,4
1913,181302,THE JAMES B. HAGGIN MEMORIAL HOSPITAL,-1
1914,181304,TRIGG COUNTY HOSPITAL,-1
1915,181305,ARH OUR LADY OF THE WAY,-1
1916,181306,METHODIST HOSPITAL UNION COUNTY,-1
1917,181307,MORGAN COUNTY ARH HOSPITAL,-1
1918,181308,BLUEGRASS COMMUNITY HOSPITAL,-1
1919,181309,CASEY COUNTY HOSPITAL,4
1920,181310,CARROLL COUNTY MEMORIAL HOSPITAL,-1
1921,181311,ST ELIZABETH GRANT,-1
1922,181314,CAVERNA MEMORIAL HOSPITAL,-1
1923,181315,EPHRAIM MCDOWELL FORT LOGAN HOSPITAL,-1
1924,181316,MARY BRECKINRIDGE ARH HOSPITAL,-1
1925,181317,CUMBERLAND COUNTY HOSPITAL,-1
1926,181318,THE MEDICAL CENTER AT FRANKLIN,3
1927,181319,BRECKINRIDGE MEMORIAL HOSPITAL,2
1928,181320,"LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES, INC",2
1929,181321,WAYNE COUNTY HOSPITAL,-1
1930,181322,CALDWELL MEDICAL CENTER,-1
1931,181323,OHIO COUNTY HOSPITAL,3
1932,181324,THE MEDICAL CENTER AT SCOTTSVILLE,-1
1933,181325,JANE TODD CRAWFORD HOSPITAL,-1
1934,181327,MARSHALL COUNTY HOSPITAL,3
1935,181328,KNOX COUNTY HOSPITAL,4
1936,181329,SAINT JOSEPH BEREA,4
1937,181330,RUSSELL COUNTY HOSPITAL,-1
1938,181331,MCDOWELL ARH HOSPITAL,-1
1939,181332,FLEMING COUNTY HOSPITAL,-1
1940,184002,WESTERN STATE HOSPITAL,-1
1941,184004,EASTERN STATE HOSPITAL,-1
1942,184006,SUN BEHAVIORAL HEALTH,-1
1943,184007,THE BROOK HOSPITAL - DUPONT,-1
1944,184008,THE BROOK HOSPITAL - KMI,-1
1945,184009,THE RIDGE BEHAVIORAL HEALTH SYSTEM,-1
1946,184012,LINCOLN TRAIL BEHAVIORAL HEALTH SYSTEM,-1
1947,184014,CUMBERLAND HALL,-1
1948,184015,CENTRAL STATE HOSPITAL,-1
1949,184017,RIVENDELL BEHAVIORAL HEALTH SERVICES,-1
1950,190002,OCHSNER LAFAYETTE GENERAL MEDICAL CENTER,5
1951,190004,THIBODAUX REGIONAL MEDICAL CENTER,4
1952,190005,UNIVERSITY MEDICAL CENTER NEW ORLEANS,1
1953,190006,OCHSNER UNIVERSITY HOSPITAL AND CLINICS,4
1954,190007,NATCHITOCHES REGIONAL MEDICAL CENTER,3
1955,190008,TERREBONNE GENERAL HEALTH SYSTEM,2
1956,190011,OCHSNER LSU HEALTH MONROE,3
1957,190013,WEST CALCASIEU CAMERON HOSPITAL,3
1958,190014,OCHSNER ST MARY,3
1959,190015,"NORTH OAKS MEDICAL CENTER, L L C",3
1960,190017,OPELOUSAS GENERAL HEALTH SYSTEM,3
1961,190019,CHRISTUS ST FRANCES CABRINI HOSPITAL,2
1962,190020,LANE REGIONAL MEDICAL CENTER,2
1963,190025,SAVOY MEDICAL CENTER,4
1964,190026,RAPIDES REGIONAL MEDICAL CENTER,2
1965,190027,CHRISTUS OCHSNER ST PATRICK HOSPITAL,5
1966,190034,ABBEVILLE GENERAL HOSPITAL,2
1967,190036,OCHSNER CLINIC FOUNDATION,4
1968,190039,WEST JEFFERSON MEDICAL CENTER,2
1969,190040,SLIDELL MEMORIAL HOSPITAL,3
1970,190041,CHRISTUS SHREVEPORT-BOSSIER HEALTH SYSTEM,2
1971,190044,ACADIA GENERAL HOSPITAL,2
1972,190045,ST TAMMANY PARISH HOSPITAL,4
1973,190046,TOURO INFIRMARY,3
1974,190050,BEAUREGARD MEMORIAL HOSPITAL,5
1975,190053,JENNINGS AMERICAN LEGION HOSPITAL,1
1976,190054,IBERIA MEDICAL CENTER,2
1977,190060,LAKE CHARLES MEMORIAL HOSPITAL,4
1978,190064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,4
1979,190065,BATON ROUGE GENERAL MEDICAL CENTER,4
1980,190079,ST CHARLES PARISH HOSPITAL,-1
1981,190081,WEST CARROLL MEMORIAL HOSPITAL,1
1982,190086,NORTHERN LOUISIANA MEDICAL CENTER,4
1983,190088,SPRINGHILL MEDICAL CENTER,3
1984,190090,WINN PARISH MEDICAL CENTER,-1
1985,190098,OCHSNER LSU HEALTH SHREVEPORT,1
1986,190099,AVOYELLES HOSPITAL,2
1987,190102,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC",3
1988,190106,OAKDALE COMMUNITY HOSPITAL,-1
1989,190111,"WILLIS KNIGHTON MEDICAL CENTER, INC",3
1990,190114,CLAIBORNE MEMORIAL MEDICAL CENTER,3
1991,190116,MOREHOUSE GENERAL HOSPITAL,3
1992,190118,DESOTO REGIONAL HEALTH SYSTEM,-1
1993,190125,ST FRANCIS MEDICAL CENTER,3
1994,190128,WOMANS HOSPITAL,4
1995,190133,ALLEN PARISH HOSPITAL,-1
1996,190140,FRANKLIN MEDICAL CENTER,3
1997,190144,MINDEN MEDICAL CENTER,3
1998,190145,LASALLE GENERAL HOSPITAL,1
1999,190146,EAST JEFFERSON GENERAL HOSPITAL,4
2000,190151,RICHARDSON MEDICAL CENTER,3
2001,190160,GLENWOOD REGIONAL MEDICAL CENTER,1
2002,190164,BYRD REGIONAL HOSPITAL,2
2003,190167,MERCY REGIONAL MEDICAL CENTER,5
2004,190176,TULANE MEDICAL CENTER,2
2005,190183,LEONARD J CHABERT MEDICAL CENTER,4
2006,190184,CITIZENS MEDICAL CENTER,4
2007,190190,"CALDWELL MEMORIAL HOSPITAL, INC",5
2008,190201,CHRISTUS OCHSNER LAKE AREA HOSPITAL,4
2009,190202,OCHSNER MEDICAL CENTER - BATON ROUGE,3
2010,190204,"OCHSNER MEDICAL CENTER - NORTHSHORE, L L C",5
2011,190208,EAST CARROLL PARISH HOSPITAL,2
2012,190218,SABINE MEDICAL CENTER,3
2013,190241,PHYSICIANS MEDICAL CENTER,-1
2014,190245,MONROE SURGICAL HOSPITAL,-1
2015,190251,SURGICAL SPECIALTY CENTER OF BATON ROUGE,-1
2016,190255,PARK PLACE SURGICAL HOSPITAL,-1
2017,190256,STERLING SURGICAL HOSPITAL,-1
2018,190259,LAFAYETTE SURGICAL SPECIALTY HOSPITAL,-1
2019,190266,THE SPINE HOSPITAL OF LOUISIANA,-1
2020,190267,AVALA,-1
2021,190270,OUR LADY OF THE LAKE SURGICAL HOSPITAL,-1
2022,190274,OCHSNER MEDICAL CENTER-KENNER,3
2023,190278,SPECIALISTS HOSPITAL SHREVEPORT,-1
2024,190298,CHRISTUS CENTRAL LOUISIANA SURGICAL HOSPITAL,-1
2025,190300,ST CHARLES SURGICAL HOSPITAL LLC,-1
2026,190302,"OMEGA HOSPITAL, LLC",-1
2027,190303,CYPRESS POINTE SURGICAL HOSPITAL,-1
2028,190307,SOUTH CAMERON MEMORIAL HOSPITAL,-1
2029,190308,ST BERNARD PARISH HOSPITAL,4
2030,190312,OUR LADY OF THE ANGELS HOSPITAL,4
2031,190313,NEW ORLEANS EAST HOSPITAL,-1
2032,190314,SOUTHEAST REGIONAL MEDICAL CENTER,-1
2033,190315,AVAIL HOSPITAL LAKE CHARLES,-1
2034,190316,THE GENERAL,-1
2035,190317,OCHSNER LSU HEALTH SHREVEPORT-ST MARY MEDICAL CENT,-1
2036,190318,ACADIAN MEDICAL CENTER,-1
2037,19050F,Bayne-Jones ACH (Ft Polk),-1
2038,191300,ST HELENA PARISH HOSPITAL,-1
2039,191301,UNION GENERAL HOSPITAL,-1
2040,191302,OCHSNER ST MARTIN HOSPITAL,-1
2041,191303,ASSUMPTION COMMUNITY HOSPITAL,-1
2042,191304,NORTH CADDO MEDICAL CENTER,4
2043,191305,ST JAMES PARISH HOSPITAL,-1
2044,191306,WEST FELICIANA PARISH HOSPITAL,-1
2045,191307,DEQUINCY MEMORIAL HOSPITAL,-1
2046,191308,PREVOST MEMORIAL HOSPITAL,-1
2047,191309,HOOD MEMORIAL HOSPITAL,-1
2048,191310,FRANKLIN FOUNDATION HOSPITAL,-1
2049,191311,BUNKIE GENERAL HOSPITAL,-1
2050,191312,CHRISTUS COUSHATTA HEALTH CARE CENTER,-1
2051,191313,RIVERSIDE MEDICAL CENTER,-1
2052,191314,MADISON PARISH HOSPITAL,-1
2053,191315,HARDTNER MEDICAL CENTER,2
2054,191316,POINTE COUPEE GENERAL HOSPITAL,-1
2055,191317,JACKSON PARISH HOSPITAL,-1
2056,191318,RIVERLAND MEDICAL CENTER,-1
2057,191319,ACADIA ST LANDRY,-1
2058,191320,BIENVILLE MEDICAL CENTER,-1
2059,191321,LALLIE KEMP MEDICAL CENTER,-1
2060,191322,ABROM KAPLAN MEMORIAL HOSPITAL,-1
2061,191323,RICHLAND PARISH HOSPITAL-DELHI,-1
2062,191324,OCHSNER ST ANNE GENERAL HOSPITAL,4
2063,191325,LADY OF THE SEA GENERAL HOSPITAL,-1
2064,191326,REEVES MEMORIAL MEDICAL CENTER,-1
2065,193300,CHILDRENS HOSPITAL,-1
2066,193301,SHRINERS HOSPITALS FOR CHILDREN,-1
2067,194007,NORTHLAKE BEHAVIORAL HEALTH SYSTEM,-1
2068,194008,EASTERN LA MENTAL HEALTH SYSTEM,-1
2069,194020,BRENTWOOD HOSPITAL,-1
2070,194022,LONGLEAF HOSPITAL,-1
2071,194025,CENTRAL LOUISIANA STATE HOSPITAL,-1
2072,194031,RIVER OAKS HOSPITAL,-1
2073,194044,VERMILION BEHAVIORAL HEALTH SYSTEMS,-1
2074,194056,COMMUNITY CARE HOSPITAL,-1
2075,194069,GREENBRIER BEHAVIORAL HEALTH,-1
2076,194073,OCEANS HOSPITAL OF BROUSSARD,-1
2077,194074,SERENITY SPRINGS SPECIALTY HOSPITAL,-1
2078,194079,"RED RIVER BEHAVIORAL CENTER, LLC",-1
2079,194080,"BEACON BEHAVIORAL HOSPITAL - NORTHSHORE, LLC",-1
2080,194081,OCEANS BEHAVIORAL HOSPITAL OF DERIDDER,-1
2081,194082,COMPASS SENIOR CARE HOSPITAL,-1
2082,194083,CYPRESS GROVE BEHAVIORAL HEALTH,-1
2083,194084,"BEACON BEHAVIORAL HOSPITAL- NEW ORLEANS, LLC",-1
2084,194085,COMPASS BEHAVIORAL CENTER OF LAFAYETTE,-1
2085,194086,OCEANS BEHAVIORAL HOSPITAL OF BATON ROUGE,-1
2086,194087,FREEDOM BEHAVIORAL HOSPITAL OF MONROE,-1
2087,194088,"ST JAMES BEHAVIORAL HEALTH HOSPITAL, INC",-1
2088,194089,GENESIS BEHAVIORAL HOSPITAL,-1
2089,194090,OCEANS BEHAVIORAL HOSPITAL OF LAKE CHARLES,-1
2090,194091,OCEANS BEHAVIORAL HOSPITAL OF HAMMOND,-1
2091,194094,PHYSICIANS BEHAVIORAL HOSPITAL,-1
2092,194095,OCEANS BEHAVIORAL HOSPITAL OF OPELOUSAS,-1
2093,194096,OCEANS BEHAVIORAL HOSPITAL OF ALEXANDRIA,-1
2094,194098,OCEANS BEHAVIORAL HOSPITAL OF GREATER NEW ORLEANS,-1
2095,194100,SEASIDE BEHAVIORAL CENTER,-1
2096,194102,"BEACON BEHAVIORAL HOSPITAL, LLC",-1
2097,194103,SEASIDE HEALTH SYSTEM,-1
2098,194105,"APOLLO BEHAVIORAL HEALTH HOSPITAL, L L C",-1
2099,194106,"COMPASS BEHAVIORAL CENTER OF ALEXANDRIA, INC",-1
2100,194107,BATON ROUGE BEHAVIORAL HOSPITAL,-1
2101,194109,"COMPASS BEHAVIORAL CENTER OF HOUMA, LLC",-1
2102,194112,BEACON BEHAVIORAL HOSPITAL - CENTRAL,-1
2103,194113,PERIMETER BEHAVIORAL HOSPITAL OF NEW ORLEANS,-1
2104,194114,RIVER PLACE BEHAVIORAL HEALTH,-1
2105,194115,REGIONS BEHAVIORAL HOSPITAL,-1
2106,194116,LOUISIANA BEHAVIORAL HEALTH,-1
2107,194117,UNIVERSAL BEHAVIORAL HEALTH HOSPITAL,-1
2108,200001,ST JOSEPH HOSPITAL,3
2109,200008,NORTHERN LIGHT MERCY HOSPITAL,3
2110,200009,MAINE MEDICAL CENTER,4
2111,200018,A R GOULD HOSPITAL,2
2112,200019,SOUTHERN MAINE HEALTH CARE,3
2113,200020,YORK HOSPITAL,4
2114,200021,MID COAST HOSPITAL,4
2115,200024,CENTRAL MAINE MEDICAL CENTER,3
2116,200031,CARY MEDICAL CENTER,4
2117,200033,EASTERN MAINE MEDICAL CENTER,2
2118,200034,ST MARY'S REGIONAL MEDICAL CENTER,3
2119,200037,FRANKLIN MEMORIAL HOSPITAL,4
2120,200039,MAINE GENERAL MEDICAL CENTER,4
2121,200041,NORTHERN LIGHT INLAND HOSPITAL,4
2122,200050,NORTHERN LIGHT MAINE COAST HOSPITAL,3
2123,200052,NORTHERN MAINE MEDICAL CENTER,3
2124,200063,PENOBSCOT BAY MEDICAL CENTER,4
2125,201300,NORTHERN LIGHT BLUE HILL MEMORIAL HOSPITAL,3
2126,201301,CHARLES A DEAN MEMORIAL HOSPITAL,-1
2127,201302,LINCOLNHEALTH,4
2128,201303,PENOBSCOT VALLEY HOSPITAL,-1
2129,201304,MOUNT DESERT ISLAND HOSPITAL,-1
2130,201305,CALAIS COMMUNITY HOSPITAL,-1
2131,201306,RUMFORD  HOSPITAL,3
2132,201307,MILLINOCKET REGIONAL HOSPITAL,3
2133,201308,HOULTON REGIONAL HOSPITAL,3
2134,201309,NORTHERN LIGHT MAYO HOSPITAL,3
2135,201310,BRIDGTON HOSPITAL,3
2136,201311,DOWN EAST COMMUNITY HOSPITAL,-1
2137,201312,WALDO COUNTY GENERAL HOSPITAL,3
2138,201313,SEBASTICOOK VALLEY HEALTH,2
2139,201314,REDINGTON FAIRVIEW GENERAL HOSPITAL,5
2140,201315,STEPHENS MEMORIAL HOSPITAL,4
2141,204004,DOROTHEA DIX PSYCHIATRIC CENTER,-1
2142,204005,SPRING HARBOR HOSPITAL,-1
2143,204006,NORTHERN LIGHT ACADIA HOSPITAL,-1
2144,204008,RIVERVIEW PSYCHIATRIC CENTER,-1
2145,210001,MERITUS MEDICAL CENTER,2
2146,210002,UNIVERSITY OF MARYLAND MEDICAL CENTER,2
2147,210003,UNIVERSITY OF MD CAPITAL REGION MEDICAL CENTER,1
2148,210004,HOLY CROSS HOSPITAL,2
2149,210005,FREDERICK HEALTH HOSPITAL,4
2150,210006,UNIVERSITY OF MD HARFORD MEMORIAL HOSPITAL,1
2151,210008,MERCY MEDICAL CENTER INC,4
2152,210009,"JOHNS HOPKINS HOSPITAL, THE",4
2153,210011,SAINT AGNES HOSPITAL,2
2154,210012,SINAI HOSPITAL OF BALTIMORE,3
2155,210013,"GRACE MEDICAL CENTER, INC",3
2156,210015,MEDSTAR FRANKLIN SQUARE MEDICAL CENTER,2
2157,210016,ADVENTIST HEALTHCARE WHITE OAK MEDICAL CENTER,3
2158,210017,GARRETT COUNTY MEMORIAL HOSPITAL,4
2159,210018,MEDSTAR MONTGOMERY MEDICAL CENTER,3
2160,210019,PENINSULA REGIONAL MEDICAL CENTER,3
2161,210022,SUBURBAN HOSPITAL,3
2162,210023,"LUMINIS HEALTH ANNE ARUNDEL MEDICAL CENTER, INC",4
2163,210024,MEDSTAR UNION MEMORIAL HOSPITAL,5
2164,210027,WESTERN MARYLAND REGIONAL MEDICAL CENTER,2
2165,210028,MEDSTAR SAINT MARY'S HOSPITAL,4
2166,210029,JOHNS HOPKINS BAYVIEW MEDICAL CENTER,2
2167,210030,UNIVERSITY OF MD SHORE MEDICAL CTR AT CHESTERTOWN,4
2168,210032,UNION HOSPITAL OF CECIL COUNTY,2
2169,210033,CARROLL HOSPITAL CENTER,2
2170,210034,MEDSTAR HARBOR HOSPITAL,3
2171,210035,UNIVERSITY OF MD CHARLES REGIONAL  MEDICAL CENTER,2
2172,210037,UNIVERSITY OF MD SHORE MEDICAL CENTER AT EASTON,4
2173,210038,UNIVERSITY OF MD MEDICAL CENTER MIDTOWN CAMPUS,3
2174,210039,CALVERTHEALTH MEDICAL CENTER,4
2175,210040,NORTHWEST HOSPITAL CENTER,2
2176,210043,UNIVERSITY OF MD BALTIMORE WASHINGTON MEDICAL CENTER,2
2177,210044,GREATER BALTIMORE MEDICAL CENTER,3
2178,210048,HOWARD COUNTY GENERAL HOSPITAL,4
2179,210049,UMD UPPER CHESAPEAKE MEDICAL CENTER,2
2180,210051,"LUMINIS HEALTH DOCTORS COMMUNITY MEDICAL CTR, INC",2
2181,210056,MEDSTAR GOOD SAMARITAN HOSPITAL,3
2182,210057,ADVENTIST HEALTHCARE SHADY GROVE MEDICAL CENTER,3
2183,210058,UMD REHABILITATION &  ORTHOPAEDIC INSTITUTE,-1
2184,210060,ADVENTIST HEALTHCARE FORT WASHINGTON MEDICAL CTR,2
2185,210061,ATLANTIC GENERAL HOSPITAL,4
2186,210062,MEDSTAR SOUTHERN MARYLAND HOSPITAL CENTER,2
2187,210063,UNIVERSITY OF MD ST JOSEPH MEDICAL CENTER,5
2188,210064,LEVINDALE HEBREW GERIATRIC CENTER AND HOSPITAL,-1
2189,210065,HOLY CROSS GERMANTOWN HOSPITAL,2
2190,21007F,Walter Reed National Military Med Cen,-1
2191,213300,MOUNT WASHINGTON PEDIATRIC HOSPITAL,-1
2192,213301,KENNEDY KRIEGER INSTITUTE,-1
2193,214000,"SHEPPARD AND ENOCH PRATT HOSPITAL, THE",-1
2194,214002,EASTERN SHORE HOSPITAL CENTER,-1
2195,214003,BROOK LANE HEALTH SERVICES,-1
2196,214004,SPRINGFIELD HOSPITAL CENTER,-1
2197,214012,THOMAS B FINAN CENTER,-1
2198,214018,SPRING GROVE HOSPITAL CENTER,-1
2199,214020,LUMINIS HEALTH J KENT MCNEW FAMILY MEDICAL CENTER,-1
2200,220001,"HEALTHALLIANCE HOSPITALS, INC",2
2201,220002,MOUNT AUBURN HOSPITAL,4
2202,220008,STURDY MEMORIAL HOSPITAL,3
2203,220010,LAWRENCE GENERAL HOSPITAL,3
2204,220011,CAMBRIDGE HEALTH ALLIANCE,4
2205,220012,CAPE COD HEALTHCARE,3
2206,220015,"COOLEY DICKINSON HOSPITAL INC,THE",5
2207,220016,BAYSTATE FRANKLIN MEDICAL CENTER,2
2208,220017,CARNEY HOSPITAL,3
2209,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,2
2210,220020,SAINT ANNE'S HOSPITAL,4
2211,220024,HOLYOKE MEDICAL CENTER,4
2212,220029,ANNA JAQUES HOSPITAL,3
2213,220030,BAYSTATE WING HOSPITAL,5
2214,220031,BOSTON MEDICAL CENTER,2
2215,220033,NORTHEAST HOSPITAL CORPORATION,4
2216,220035,NORTH SHORE MEDICAL CENTER -,4
2217,220036,ST ELIZABETH'S MEDICAL CENTER,2
2218,220046,BERKSHIRE MEDICAL CENTER,3
2219,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,3
2220,220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,3
2221,220060,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,4
2222,220062,ADCARE HOSPITAL OF WORCESTER INC,-1
2223,220063,LOWELL GENERAL HOSPITAL,2
2224,220065,BAYSTATE NOBLE HOSPITAL,3
2225,220066,MERCY MEDICAL CTR,4
2226,220070,MELROSEWAKEFIELD HEALTHCARE,3
2227,220071,MASSACHUSETTS GENERAL HOSPITAL,5
2228,220073,MORTON HOSPITAL,3
2229,220074,SOUTHCOAST HOSPITALS GROUP,2
2230,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,-1
2231,220077,BAYSTATE MEDICAL CENTER,2
2232,220080,HOLY FAMILY HOSPITAL,2
2233,220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,5
2234,220084,EMERSON HOSPITAL -,5
2235,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,3
2236,220088,NEW ENGLAND BAPTIST HOSPITAL,5
2237,220090,MILFORD REGIONAL MEDICAL CENTER,5
2238,220095,HEYWOOD HOSPITAL -,3
2239,220098,NASHOBA VALLEY MEDICAL CENTER,4
2240,220100,SOUTH SHORE HOSPITAL,4
2241,220101,NEWTON-WELLESLEY HOSPITAL,5
2242,220105,WINCHESTER HOSPITAL,5
2243,220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,4
2244,220110,BRIGHAM AND WOMEN'S HOSPITAL,4
2245,220111,GOOD SAMARITAN MEDICAL CENTER,3
2246,220116,TUFTS MEDICAL CENTER,4
2247,220119,FAULKNER HOSPITAL-BRIGHAM AND WOMEN'S,4
2248,220126,NORWOOD HOSPITAL,3
2249,220135,FALMOUTH HOSPITAL,4
2250,220163,UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,2
2251,220171,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",4
2252,220175,METROWEST MEDICAL CENTER,2
2253,220176,ST VINCENT HOSPITAL,3
2254,220177,NANTUCKET COTTAGE HOSPITAL,-1
2255,221300,MARTHA'S VINEYARD HOSPITAL INC,5
2256,221302,FAIRVIEW HOSPITAL,5
2257,221303,ATHOL MEMORIAL HOSPITAL,2
2258,223300,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,-1
2259,223302,BOSTON CHILDREN'S HOSPITAL,-1
2260,223303,SHRINERS' HOSPITAL FOR CHILDREN (THE),-1
2261,223304,"SHRINERS' HOSPITAL FOR CHILDREN - BOSTON, THE",-1
2262,224001,TAUNTON STATE HOSPITAL,-1
2263,224007,MCLEAN HOSPITAL CORPORATION,-1
2264,224013,ARBOUR HOSPITAL,-1
2265,224018,ARBOUR HUMAN RESOURCE INSTITUTE,-1
2266,224021,ARBOUR-FULLER HOSPITAL,-1
2267,224022,BOURNEWOOD HOSPITAL,-1
2268,224023,WESTWOOD PEMBROKE HEALTH SYSTEMS,-1
2269,224028,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,-1
2270,224031,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,-1
2271,224032,WORCESTER RECOVERY CENTER AND HOSPITAL,-1
2272,224038,"WALDEN BEHAVIORAL CARE, LLC",-1
2273,224039,WHITTIER PAVILION,-1
2274,224040,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,-1
2275,224041,SOUTHCOAST BEHAVIORAL HEALTH,-1
2276,224043,TARAVISTA BEHAVIORAL HEALTH CENTER,-1
2277,224044,WESTBOROUGH BEHAVIORAL HEALTHCARE HOSPITAL LLC,-1
2278,224045,HOSPITAL FOR BEHAVIORAL MEDICINE,-1
2279,230002,ST JOE MERCY HOSPITAL SYSTEM LIVONIA,3
2280,230003,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL,4
