,Facility ID,Facility Name,City,State,ZIP Code,HBIPS-5 %,SMD %,SUB-2 %,SUB-3 %,TOB-2 %,TOB-3 %,TR-2 %,FUH-30 %,FUH-7 %,MedCont %,READM-30-IPF Rate,HBIPS-2 %,HBIPS-3 %,lat,lon
464,154014,OTIS R BOWEN CENTER FOR HUMAN SERVICES INC,PIERCETON,IN,46562,0.0,69.0,97.0,34.0,97.0,32.0,71.0,86.4,45.5,85.9,21.4,0.23,1.16,41.265769,-85.854745
465,154018,RICHMOND STATE HOSPITAL,RICHMOND,IN,47374,83.68,88.12,0.0,0.0,74.1,0.0,0.0,59.69,35.7,76.18,21.55,0.48,0.08,39.84081,-85.010442
466,154019,MADISON STATE HOSPITAL,MADISON,IN,47250,100.0,100.0,88.3,44.3,87.73,55.83,98.0,55.09,31.61,72.4,19.42,0.22,0.2,38.804552,-85.420605
467,154020,REGIONAL MENTAL HEALTH CENTER,MERRILLVILLE,IN,46410,33.0,100.0,82.0,82.0,62.0,3.0,100.0,71.4,42.9,69.09,22.7,0.01,0.0,41.497212,-87.338656
468,154021,"GRANT-BLACKFORD MENTAL HEALTH, INC",MARION,IN,46952,100.0,100.0,100.0,100.0,100.0,100.0,51.0,72.2,44.4,75.3,23.0,4.11,1.1,40.519756,-85.636731
469,154024,VALLE VISTA HEALTH SYSTEM,GREENWOOD,IN,46143,59.0,60.0,45.0,87.0,81.0,62.0,61.0,56.5,19.6,80.9,18.8,0.13,0.06,39.50708,-86.10149
470,154031,OAKLAWN PSYCHIATRIC CENTER INC,GOSHEN,IN,46527,95.0,84.0,1.0,51.0,100.0,99.0,100.0,84.0,56.0,79.0,19.2,0.03,0.78,41.597739,-85.858076
471,154035,FOUR COUNTY COUNSELING CENTER,LOGANSPORT,IN,46947,0.0,42.0,56.0,18.0,66.0,2.0,0.0,80.0,53.3,72.8,15.7,0.0,0.0,40.77927,-86.375168
472,154041,BLOOMINGTON MEADOWS HOSPITAL,BLOOMINGTON,IN,47404,73.39,72.0,94.0,75.0,85.0,57.0,75.0,43.9,29.3,78.1,21.6,0.74,0.0,39.25007,-86.580849
473,154047,MICHIANA BEHAVIORAL HEALTH CENTER,PLYMOUTH,IN,46563,0.0,96.0,93.0,81.0,92.0,83.0,72.0,43.63,21.43,69.28,18.1,0.25,0.01,41.352997,-86.301486
474,154050,NORTHEASTERN CENTER,AUBURN,IN,46706,91.0,0.0,100.0,100.0,99.0,100.0,97.0,90.5,66.7,73.02,18.9,0.0,4.4,41.377758,-85.027689
475,154051,WELLSTONE REGIONAL HOSPITAL,JEFFERSONVILLE,IN,47130,47.0,88.0,87.0,89.0,89.0,84.0,71.0,57.1,40.5,74.4,23.0,0.07,0.19,38.404909,-85.716548
476,154052,PORTER-STARKE SERVICES INC,VALPARAISO,IN,46383,85.59,91.0,100.0,54.06,94.0,61.0,95.0,81.0,71.4,78.99,18.8,2.67,1.13,41.454731,-87.065565
477,154054,HARSHA BEHAVIORAL CENTER INC,TERRE HAUTE,IN,47802,96.0,10.0,67.0,6.0,72.0,0.0,44.0,46.9,20.4,81.7,22.0,1.73,1.44,39.357875,-87.42014
478,154055,BRENTWOOD MEADOWS LLC,NEWBURGH,IN,47630,33.54,68.0,89.0,87.0,94.0,79.0,46.0,60.0,37.1,74.7,16.9,0.0,0.01,38.038331,-87.283581
479,154056,EVANSVILLE STATE HOSPITAL,EVANSVILLE,IN,47714,53.0,97.0,75.43,0.0,90.07,62.44,2.0,54.34,30.95,78.72,21.09,0.63,0.55,37.959092,-87.519682
480,154057,OPTIONS BEHAVIORAL HEALTH SYSTEM,INDIANAPOLIS,IN,46226,69.0,43.0,100.0,45.0,97.0,98.0,82.0,67.1,40.0,76.2,23.2,0.06,0.0,39.832577,-86.083634
481,154058,DOCTORS NEUROPSYCHIATRIC HOSPITAL,BREMEN,IN,46506,22.0,20.0,96.0,54.0,78.0,38.0,32.0,37.2,14.0,72.2,18.4,0.0,0.0,41.40577,-86.242235
482,154059,SYCAMORE SPRINGS,LAFAYETTE,IN,47905,92.0,72.0,96.0,88.0,74.0,44.0,56.0,56.5,39.1,82.3,16.3,0.02,0.0,40.392686,-86.884071
483,154060,"PARK CENTER, INC",FORT WAYNE,IN,46805,44.0,60.0,84.0,68.0,59.0,87.0,0.0,68.2,18.2,90.9,22.9,0.0,0.3,41.099948,-85.078019
484,154061,MEDICAL BEHAVIORAL HOSPITAL - MISHAWAKA,MISHAWAKA,IN,46545,0.0,49.0,94.0,52.0,88.0,51.0,19.0,41.7,18.8,79.5,19.9,0.0,0.0,41.696407,-86.304735
485,154063,"NEUROPSYCHIATRIC HOSPITAL OF INDIANAPOLIS, LLC",INDIANAPOLIS,IN,46254,23.0,60.0,2.0,22.0,92.5,40.5,22.0,53.6,17.9,76.5,17.7,0.0,0.0,39.81594,-86.22681
486,154064,ASSURANCE HEALTH PSYCHIATRIC HOSPITAL,INDIANAPOLIS,IN,46214,68.0,100.0,67.1,56.84,81.0,51.84,94.0,41.92,19.91,72.22,23.7,0.0,0.0,39.792379,-86.287465
487,154065,NEURO BEHAVIORAL HOSPITAL,CROWN POINT,IN,46307,63.0,65.0,64.07,19.0,55.0,2.0,23.0,41.7,23.3,78.2,21.9,0.0,0.01,41.444409,-87.360089
488,160005,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,CARROLL,IA,51401,0.0,96.0,89.0,33.0,68.0,73.0,82.0,69.6,34.8,83.5,20.6,0.12,0.0,42.042547,-94.8338
489,160030,MARY GREELEY MEDICAL CENTER,AMES,IA,50010,73.0,96.0,100.0,90.0,100.0,95.0,87.0,66.7,42.9,72.84,17.8,1.47,6.08,42.037879,-93.600254
490,160040,"SARTORI MEMORIAL HOSPITAL, INC",CEDAR FALLS,IA,50613,100.0,100.0,95.0,56.0,90.0,89.0,100.0,81.8,45.5,71.7,19.8,0.14,0.49,42.517091,-92.43585
491,160045,ST LUKES HOSPITAL,CEDAR RAPIDS,IA,52402,21.0,7.0,10.0,66.0,66.0,0.0,0.0,56.3,37.5,82.5,21.0,0.47,0.27,42.020105,-91.681029
492,160058,UNIVERSITY OF IOWA HOSPITAL & CLINICS,IOWA CITY,IA,52242,100.0,89.0,83.0,55.0,87.0,79.0,49.0,80.6,41.7,86.5,16.8,0.95,5.45,41.733924,-91.555328
493,160082,UNITYPOINT HEALTH - DES MOINES IOWA METHODIST MEDI,DES MOINES,IA,50309,47.0,35.0,3.0,50.0,0.0,0.0,0.0,83.3,55.6,70.35,19.1,1.25,0.0,41.584089,-93.620267
494,160083,MERCYONE DES MOINES MEDICAL CENTER,DES MOINES,IA,50314,33.01,86.5,92.4,61.04,65.77,57.06,82.74,51.52,28.44,75.2,21.37,0.1,0.08,41.603938,-93.613817
495,160089,OTTUMWA REGIONAL HEALTH CENTER,OTTUMWA,IA,52501,51.0,99.0,99.0,26.0,97.0,43.0,0.0,77.3,40.9,73.81,19.9,0.68,0.15,41.030933,-92.409827
496,160112,SPENCER MUNICIPAL HOSPITAL,SPENCER,IA,51301,100.0,100.0,85.0,81.0,100.0,95.0,92.0,75.0,31.3,77.83,23.7,0.51,0.55,43.13291,-95.177909
497,160117,FINLEY HOSPITAL,DUBUQUE,IA,52001,37.43,100.0,0.0,46.65,82.0,87.25,93.0,78.9,52.6,74.16,17.1,0.66,0.0,42.458876,-90.877135
498,161375,BUENA VISTA REGIONAL MEDICAL CENTER,STORM LAKE,IA,50588,0.0,99.0,70.23,60.32,80.89,22.39,78.0,42.12,20.09,69.02,14.5,0.0,0.0,42.693184,-95.151811
499,164002,MENTAL HEALTH INSTITUTE,CHEROKEE,IA,51012,100.0,98.0,88.0,53.92,90.0,7.0,100.0,40.9,19.0,73.54,17.0,0.36,0.46,42.721535,-95.574297
500,164003,MENTAL HEALTH INSTITUTE,INDEPENDENCE,IA,50644,86.0,100.0,57.28,85.46,100.0,92.0,98.0,48.13,25.43,70.27,21.67,2.31,0.05,42.506055,-91.81214
501,164007,CLIVE BEHAVIORAL HEALTH,CLIVE,IA,50325,37.32,71.62,55.45,75.86,84.0,35.29,37.37,54.3,30.92,72.41,18.39,0.08,0.06,41.607588,-93.744905
502,170009,SAINT JOHN HOSPITAL,LEAVENWORTH,KS,66048,61.87,100.0,0.0,0.0,0.0,0.0,100.0,64.3,21.4,74.23,14.8,0.0,0.0,39.279656,-94.982216
503,170012,SALINA REGIONAL HEALTH CENTER,SALINA,KS,67401,84.79,71.0,97.0,75.0,88.0,0.0,85.0,66.0,34.0,80.5,19.5,0.0,0.0,38.823673,-97.642113
504,170020,HUTCHINSON REGIONAL MEDICAL CENTER INC,HUTCHINSON,KS,67502,40.95,57.0,56.0,72.0,89.0,51.0,45.0,53.3,23.3,73.6,20.1,0.0,0.52,38.115643,-97.893663
505,170103,NMC HEALTH,NEWTON,KS,67114,89.49,93.0,0.0,0.0,73.69,38.95,92.0,55.05,31.58,74.68,18.5,0.0,0.0,38.044857,-97.317279
506,170104,ADVENTHEALTH SHAWNEE MISSION,SHAWNEE MISSION,KS,66204,71.0,97.0,74.0,52.0,49.0,0.0,45.0,73.8,52.5,83.2,21.3,0.81,0.0,38.974815,-94.683188
507,170122,"ASCENSION VIA CHRISTI HOSPITALS WICHITA, INC.",WICHITA,KS,67214,82.79,73.0,73.85,6.0,12.0,0.0,0.0,57.9,36.8,76.31,17.8,0.36,0.06,37.706143,-97.319593
508,170150,SOUTH CENTRAL KS  MED CENTER,ARKANSAS CITY,KS,67005,100.0,100.0,91.57,48.27,100.0,100.0,100.0,34.6,15.4,67.8,21.3,0.01,0.24,37.149582,-96.904215
509,171375,MITCHELL COUNTY HOSPITAL HEALTH SYSTEMS,BELOIT,KS,67420,100.0,100.0,69.08,0.0,79.02,0.0,100.0,53.85,30.51,79.21,24.5,0.0,0.0,39.441631,-98.119189
510,171376,GIRARD MEDICAL CENTER,GIRARD,KS,66743,49.38,91.0,89.41,55.01,88.0,79.0,97.0,80.0,33.3,72.86,20.2,0.0,0.0,37.471611,-94.881385
511,171381,MEMORIAL HOSPITAL,ABILENE,KS,67410,41.48,100.0,0.0,0.0,81.47,44.49,100.0,52.25,29.08,76.96,23.8,6.23,0.0,38.9111,-97.195283
512,174006,LARNED STATE HOSPITAL,LARNED,KS,67550,15.0,3.0,54.0,0.0,60.0,0.0,0.0,59.5,35.4,67.9,22.3,1.0,0.7,38.194644,-99.10096
513,174016,PRAIRIE VIEW INC,NEWTON,KS,67114,82.0,76.0,99.0,70.0,91.0,30.0,2.0,75.0,64.3,78.4,16.3,0.02,0.95,38.044857,-97.317279
514,174020,COTTONWOOD SPRINGS LLC,OLATHE,KS,66062,100.0,91.0,96.0,99.0,100.0,100.0,81.0,58.4,41.6,73.7,18.9,0.06,0.01,38.847391,-94.778714
515,174022,ADAIR ACUTE CARE AT OSAWATOMIE STATE HOSPITAL,OSAWATOMIE,KS,66064,15.0,0.0,99.0,5.0,72.0,0.0,98.0,45.6,21.1,61.9,20.4,0.56,0.35,38.558533,-94.891655
516,174023,"ST ANTHONY'S SENIOR CARE HOSPITAL, LLC",WICHITA,KS,67206,59.81,96.4,0.0,0.0,0.0,0.0,0.0,58.2,34.37,74.52,20.25,0.41,0.31,37.613954,-97.342752
517,174024,"ST ANTHONY'S SENIOR CARE HOSPITAL OLATHE, LLC",OLATHE,KS,66062,48.86,81.85,94.73,78.06,95.65,25.5,72.29,51.13,28.09,78.14,20.63,0.03,0.02,38.847391,-94.778714
518,180005,HIGHLANDS ARH REGIONAL MEDICAL CENTER,PRESTONSBURG,KY,41653,14.0,38.0,85.0,96.0,66.0,14.0,20.0,42.02,20.0,74.87,24.8,0.23,0.0,37.536748,-82.771139
519,180012,BAPTIST HEALTH HARDIN,ELIZABETHTOWN,KY,42701,31.82,84.38,56.88,50.72,65.19,43.55,71.59,42.92,20.8,72.94,19.37,0.32,0.25,37.684807,-85.878391
520,180013,THE MEDICAL CENTER (BOWLING GREEN),BOWLING GREEN,KY,42101,35.56,83.0,66.81,91.83,0.0,0.0,92.0,59.92,35.91,74.21,18.9,0.19,0.0,37.017407,-86.451752
521,180018,ST CLAIRE REGIONAL MEDICAL CENTER,MOREHEAD,KY,40351,65.34,98.0,96.0,95.0,96.0,87.0,86.0,37.1,14.3,80.7,21.5,0.16,0.0,38.210471,-83.42039
522,180024,SPRING VIEW HOSPITAL,LEBANON,KY,40033,68.04,60.0,80.62,50.83,37.0,0.0,81.0,75.0,41.7,74.53,18.3,0.02,0.0,37.541558,-85.256025
523,180027,MURRAY-CALLOWAY COUNTY HOSPITAL,MURRAY,KY,42071,0.0,88.0,66.98,0.0,71.24,0.0,73.0,56.52,32.89,79.45,23.3,0.0,0.0,36.625349,-88.279562
524,180029,HAZARD ARH REGIONAL MEDICAL CENTER,HAZARD,KY,41701,42.0,95.0,32.0,100.0,95.0,91.0,88.0,33.8,12.5,79.4,20.1,0.16,1.14,37.299666,-83.239904
525,180046,BOURBON COMMUNITY HOSPITAL,PARIS,KY,40361,0.0,77.0,98.0,90.0,98.0,90.0,67.0,39.1,8.7,69.49,21.5,0.01,0.13,38.217248,-84.213426
526,180048,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,DANVILLE,KY,40422,87.98,97.0,0.0,83.89,62.0,35.09,94.0,40.14,18.32,69.31,17.8,0.0,0.0,37.636006,-84.849682
527,180050,HARLAN ARH HOSPITAL,HARLAN,KY,40831,30.89,99.0,0.0,100.0,96.0,98.0,95.0,15.6,3.1,72.0,25.5,0.13,0.25,36.861519,-83.203025
528,180051,JENNIE STUART MEDICAL CENTER,HOPKINSVILLE,KY,42240,73.99,70.08,0.0,0.0,0.0,0.0,68.22,59.58,35.6,70.92,21.5,0.0,0.0,36.876568,-87.471106
529,180067,UNIVERSITY OF KENTUCKY HOSPITAL,LEXINGTON,KY,40536,67.97,76.78,61.52,68.91,72.96,76.73,37.37,45.8,20.8,68.87,22.5,0.31,0.24,38.032075,-84.508361
530,180093,BAPTIST HEALTH MADISONVILLE,MADISONVILLE,KY,42431,16.0,88.0,66.0,68.0,77.0,91.0,0.0,44.4,0.0,69.97,21.4,7.99,0.0,37.299458,-87.532576
531,180102,LOURDES HOSPITAL,PADUCAH,KY,42003,60.1,95.0,67.0,93.0,82.0,100.0,74.0,56.8,29.7,73.6,19.3,0.0,0.0,37.015159,-88.581289
532,180116,JACKSON PURCHASE MEDICAL CENTER,MAYFIELD,KY,42066,96.0,94.0,0.0,0.0,75.56,64.05,35.0,53.57,30.26,73.08,21.2,0.0,0.0,36.715599,-88.651839
533,180127,FRANKFORT REGIONAL MEDICAL CENTER,FRANKFORT,KY,40601,37.26,99.0,75.31,59.24,93.0,100.0,80.0,58.85,34.96,71.03,23.8,0.04,0.0,38.228115,-84.869708
534,180128,THREE RIVERS MEDICAL CENTER,LOUISA,KY,41230,78.0,99.0,84.0,96.0,99.0,98.0,98.0,39.4,0.0,73.6,23.9,0.23,0.0,38.104327,-82.605591
535,180130,BAPTIST HEALTH LOUISVILLE,LOUISVILLE,KY,40207,81.48,50.0,100.0,84.0,72.0,23.0,0.0,45.2,9.7,74.02,15.6,147.05,0.0,38.262769,-85.666284
536,180132,LAKE CUMBERLAND REGIONAL HOSPITAL,SOMERSET,KY,42503,72.14,87.0,86.7,55.71,64.0,27.64,87.0,53.3,30.0,77.93,19.6,0.08,0.08,37.131938,-84.518445
537,180149,TJ HEALTH COLUMBIA,COLUMBIA,KY,42728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.16,21.01,75.7,20.02,0.0,0.0,37.116131,-85.265586
538,180154,"PINEVILLE COMMUNITY HEALTH CENTER, INC",PINEVILLE,KY,40977,64.12,73.0,0.0,88.65,66.64,36.53,14.0,52.18,29.03,77.09,20.32,0.0,0.0,36.715863,-83.766776
539,184002,WESTERN STATE HOSPITAL,HOPKINSVILLE,KY,42240,3.0,96.0,61.0,93.0,65.0,29.0,77.0,47.8,24.6,50.7,19.8,1.23,0.05,36.876568,-87.471106
540,184004,EASTERN STATE HOSPITAL,LEXINGTON,KY,40511,93.0,73.0,89.0,73.0,94.0,8.0,78.0,44.6,10.8,76.2,16.6,0.25,0.09,38.132747,-84.492226
541,184006,SUN BEHAVIORAL HEALTH,ERLANGER,KY,41018,73.0,13.0,89.0,51.0,71.0,13.0,47.0,45.6,22.1,73.2,21.1,0.16,0.06,39.019684,-84.591389
542,184007,THE BROOK HOSPITAL - DUPONT,LOUISVILLE,KY,40207,88.87,99.0,100.0,100.0,100.0,99.0,66.0,58.3,43.8,62.1,21.4,0.08,0.22,38.262769,-85.666284
543,184008,THE BROOK HOSPITAL - KMI,LOUISVILLE,KY,40242,35.42,100.0,99.0,99.0,100.0,98.0,76.0,61.9,33.3,77.77,19.9,0.05,0.62,38.278469,-85.59396
544,184009,THE RIDGE BEHAVIORAL HEALTH SYSTEM,LEXINGTON,KY,40509,73.62,97.0,94.0,95.0,100.0,71.0,73.0,70.8,29.2,76.7,18.7,0.09,0.41,37.986629,-84.372883
545,184012,LINCOLN TRAIL BEHAVIORAL HEALTH SYSTEM,RADCLIFF,KY,40160,100.0,42.0,84.0,97.0,93.0,90.0,71.0,58.5,36.6,76.7,18.4,0.2,0.02,37.826634,-85.849432
546,184014,CUMBERLAND HALL,HOPKINSVILLE,KY,42240,59.32,62.0,79.0,77.0,87.0,42.0,54.0,50.0,33.3,70.19,17.4,0.46,0.16,36.876568,-87.471106
547,184015,CENTRAL STATE HOSPITAL,LOUISVILLE,KY,40223,84.0,100.0,94.0,100.0,100.0,100.0,94.0,63.0,37.0,69.3,16.4,0.66,1.06,38.265072,-85.558228
548,184017,RIVENDELL BEHAVIORAL HEALTH SERVICES,BOWLING GREEN,KY,42103,0.0,93.0,98.0,100.0,99.0,82.0,85.0,50.43,27.47,73.65,17.7,0.07,0.01,36.950002,-86.358413
549,190002,OCHSNER LAFAYETTE GENERAL MEDICAL CENTER,LAFAYETTE,LA,70503,46.83,95.0,79.0,99.0,89.0,98.0,79.0,43.6,21.4,73.85,22.06,0.02,0.07,30.202892,-92.059521
550,190004,THIBODAUX REGIONAL MEDICAL CENTER,THIBODAUX,LA,70301,83.12,93.18,83.55,62.88,75.12,66.96,88.76,41.3,19.36,79.17,18.32,0.29,0.22,29.640426,-90.599039
551,190005,UNIVERSITY MEDICAL CENTER NEW ORLEANS,NEW ORLEANS,LA,70112,54.0,70.0,88.0,77.0,91.0,58.0,46.0,22.8,14.0,70.8,22.0,1.25,1.5,29.958304,-90.077
552,190007,NATCHITOCHES REGIONAL MEDICAL CENTER,NATCHITOCHES,LA,71457,91.0,98.0,64.67,96.0,94.0,94.0,96.0,63.2,31.6,71.6,18.1,0.0,0.0,31.70988,-93.109141
553,190011,OCHSNER LSU HEALTH MONROE,MONROE,LA,71202,78.46,75.0,94.0,72.0,50.0,61.0,14.0,44.4,27.8,73.61,19.1,1.43,0.25,32.386844,-92.072206
554,190014,OCHSNER ST MARY,MORGAN CITY,LA,70380,57.0,43.0,41.0,64.0,46.0,26.0,19.0,53.76,30.43,74.85,20.5,0.08,0.0,29.697653,-91.265374
555,190017,OPELOUSAS GENERAL HEALTH SYSTEM,OPELOUSAS,LA,70570,7.0,90.0,89.0,84.0,100.0,99.0,47.0,56.6,40.8,77.2,23.7,0.0,0.0,30.529765,-92.00983
556,190025,SAVOY MEDICAL CENTER,MAMOU,LA,70554,76.0,95.0,97.0,99.0,80.0,99.0,80.0,66.7,50.0,81.9,17.1,0.05,0.02,30.714716,-92.425103
557,190027,CHRISTUS OCHSNER ST PATRICK HOSPITAL,LAKE CHARLES,LA,70601,12.0,96.0,68.0,58.0,87.0,58.0,56.0,42.1,26.3,76.5,20.0,0.18,0.0,30.233355,-93.214903
558,190034,ABBEVILLE GENERAL HOSPITAL,ABBEVILLE,LA,70510,41.0,96.0,86.0,99.0,93.0,53.0,79.0,61.5,46.2,77.98,19.2,0.69,0.0,29.946603,-92.241595
559,190054,IBERIA MEDICAL CENTER,NEW IBERIA,LA,70562,94.0,38.0,83.0,100.0,96.0,58.0,100.0,45.0,35.0,70.18,22.9,0.0,0.08,29.739932,-91.6331
560,190060,LAKE CHARLES MEMORIAL HOSPITAL,LAKE CHARLES,LA,70601,73.0,100.0,100.0,82.0,100.0,66.0,88.0,47.1,32.4,75.6,16.7,0.42,0.08,30.233355,-93.214903
561,190064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,BATON ROUGE,LA,70808,79.0,91.0,54.0,43.0,81.0,35.0,83.0,48.4,35.5,78.2,18.5,0.74,0.04,30.408291,-91.143906
562,190065,BATON ROUGE GENERAL MEDICAL CENTER,BATON ROUGE,LA,70809,33.0,6.0,54.0,40.0,83.0,89.0,80.0,56.3,40.6,75.5,21.6,0.0,0.0,30.429365,-91.077942
563,190079,ST CHARLES PARISH HOSPITAL,LULING,LA,70070,76.0,92.0,36.0,66.0,68.0,87.0,24.0,65.2,26.1,78.83,20.0,0.58,0.0,29.944447,-90.348009
564,190088,SPRINGHILL MEDICAL CENTER,SPRINGHILL,LA,71075,40.0,100.0,80.75,47.82,97.0,94.0,99.0,40.66,18.79,75.07,16.0,0.0,0.0,32.771459,-93.406102
565,190098,OCHSNER LSU HEALTH SHREVEPORT,SHREVEPORT,LA,71103,56.37,81.48,67.57,45.69,71.15,30.87,58.58,44.93,22.58,73.81,19.06,0.03,0.02,32.492552,-93.775978
566,190099,AVOYELLES HOSPITAL,MARKSVILLE,LA,71351,100.0,0.0,65.92,67.08,54.0,50.0,0.0,50.67,27.68,73.6,19.8,0.0,0.0,31.114424,-92.019522
567,190106,OAKDALE COMMUNITY HOSPITAL,OAKDALE,LA,71463,68.5,89.87,93.98,87.69,90.71,85.13,63.83,52.47,29.28,69.36,19.28,0.46,0.35,30.769826,-92.771752
568,190111,"WILLIS KNIGHTON MEDICAL CENTER, INC",SHREVEPORT,LA,71103,67.86,36.0,9.0,49.0,0.0,0.0,0.0,26.2,11.9,82.3,20.1,0.15,0.41,32.492552,-93.775978
569,190116,MOREHOUSE GENERAL HOSPITAL,BASTROP,LA,71220,30.51,45.0,92.0,61.53,73.0,69.0,44.0,50.0,41.7,71.79,19.9,0.0,0.0,32.795041,-91.873723
570,190133,ALLEN PARISH HOSPITAL,KINDER,LA,70648,100.0,100.0,0.0,0.0,100.0,100.0,70.0,70.6,47.1,76.5,23.1,0.06,0.21,30.578402,-92.928777
571,190144,MINDEN MEDICAL CENTER,MINDEN,LA,71055,43.3,83.0,66.02,85.18,67.0,31.01,100.0,45.86,23.41,75.5,23.2,0.0,0.0,32.725217,-93.312837
572,190145,LASALLE GENERAL HOSPITAL,JENA,LA,71342,100.0,99.0,100.0,100.0,97.0,98.0,93.0,56.3,31.3,78.73,19.1,0.0,0.0,31.60603,-92.140733
573,190146,EAST JEFFERSON GENERAL HOSPITAL,METAIRIE,LA,70006,43.01,91.0,94.8,91.36,45.0,50.0,77.0,57.45,33.71,78.75,22.0,0.0,0.06,30.013413,-90.195842
574,190160,GLENWOOD REGIONAL MEDICAL CENTER,WEST MONROE,LA,71291,79.0,93.0,95.0,98.0,98.0,78.0,29.0,47.1,35.3,71.58,16.3,0.0,0.0,32.497932,-92.16588
575,190176,TULANE MEDICAL CENTER,NEW ORLEANS,LA,70112,43.22,100.0,100.0,100.0,96.0,100.0,90.0,54.8,35.7,78.7,24.9,0.08,0.01,29.958304,-90.077
576,190183,LEONARD J CHABERT MEDICAL CENTER,HOUMA,LA,70363,71.0,93.0,66.0,100.0,85.0,88.0,82.0,33.3,22.2,59.3,22.1,0.46,0.0,29.561855,-90.752351
577,190218,SABINE MEDICAL CENTER,MANY,LA,71449,74.47,94.9,62.69,47.35,84.75,74.65,34.18,58.52,34.66,74.6,19.59,0.21,0.16,31.530019,-93.51155
578,190307,SOUTH CAMERON MEMORIAL HOSPITAL,CAMERON,LA,70631,73.0,1.0,100.0,100.0,100.0,100.0,100.0,39.3,28.6,81.6,20.3,0.11,0.53,29.791099,-93.437979
579,190312,OUR LADY OF THE ANGELS HOSPITAL,BOGALUSA,LA,70427,97.0,100.0,100.0,100.0,100.0,95.0,81.0,54.97,31.51,72.12,17.5,0.0,0.0,30.791723,-90.044253
580,191307,DEQUINCY MEMORIAL HOSPITAL,DEQUINCY,LA,70633,100.0,100.0,100.0,100.0,67.65,54.89,41.0,59.18,35.25,72.79,20.9,0.0,0.0,30.358944,-93.268731
581,191315,HARDTNER MEDICAL CENTER,OLLA,LA,71465,100.0,87.0,78.32,58.89,100.0,100.0,100.0,41.22,19.29,72.61,18.1,0.0,0.0,31.805736,-92.208993
582,191319,ACADIA ST LANDRY,CHURCH POINT,LA,70525,100.0,100.0,100.0,100.0,100.0,100.0,100.0,76.7,60.0,75.4,21.2,0.04,0.04,30.382556,-92.318696
583,191322,ABROM KAPLAN MEMORIAL HOSPITAL,KAPLAN,LA,70548,66.0,60.0,57.0,100.0,100.0,100.0,69.0,72.2,55.6,77.6,19.8,0.0,0.0,29.875194,-92.315721
584,191324,OCHSNER ST ANNE GENERAL HOSPITAL,RACELAND,LA,70394,100.0,99.0,84.0,96.0,90.0,96.0,88.0,41.04,19.12,73.49,21.2,1.31,0.0,29.683764,-90.627822
585,194007,NORTHLAKE BEHAVIORAL HEALTH SYSTEM,MANDEVILLE,LA,70448,1.0,91.0,91.0,28.0,82.0,1.0,99.0,25.0,25.0,68.86,20.5,0.05,0.43,30.37706,-89.977719
586,194008,EASTERN LA MENTAL HEALTH SYSTEM,JACKSON,LA,70748,50.0,97.0,70.35,74.96,71.82,42.11,65.0,42.56,20.48,73.73,18.5,0.02,0.04,30.808675,-91.198736
587,194020,BRENTWOOD HOSPITAL,SHREVEPORT,LA,71106,100.0,100.0,100.0,100.0,100.0,100.0,100.0,49.5,38.7,77.5,21.5,0.04,0.22,32.39117,-93.711612
588,194022,LONGLEAF HOSPITAL,ALEXANDRIA,LA,71303,89.0,92.0,96.0,67.0,97.0,54.0,96.0,42.4,24.7,75.2,18.4,0.02,0.03,31.259983,-92.53434
589,194025,CENTRAL LOUISIANA STATE HOSPITAL,PINEVILLE,LA,71361,73.0,74.14,0.0,0.0,0.0,0.0,77.0,42.53,20.45,72.21,19.54,0.94,0.0,31.36923,-92.419836
590,194031,RIVER OAKS HOSPITAL,HARAHAN,LA,70123,86.49,81.0,96.0,80.0,93.0,90.0,79.0,45.1,31.4,70.2,16.2,0.02,0.0,29.951082,-90.206031
591,194044,VERMILION BEHAVIORAL HEALTH SYSTEMS,LAFAYETTE,LA,70507,4.0,73.0,68.0,76.0,91.0,54.0,77.0,54.5,18.2,73.7,18.9,0.01,0.11,30.2528,-92.038679
592,194056,COMMUNITY CARE HOSPITAL,NEW ORLEANS,LA,70115,74.0,100.0,98.0,99.0,100.0,98.0,100.0,45.7,22.9,75.0,22.7,0.0,0.0,29.938343,-90.100773
593,194069,GREENBRIER BEHAVIORAL HEALTH,COVINGTON,LA,70433,52.0,78.0,83.0,71.0,95.0,54.0,38.0,41.8,20.0,78.7,18.1,0.03,0.11,30.435893,-90.011991
594,194073,OCEANS HOSPITAL OF BROUSSARD,BROUSSARD,LA,70518,0.0,97.0,100.0,81.0,100.0,100.0,100.0,69.9,35.6,81.6,22.8,0.17,0.01,30.1606,-91.963869
595,194074,SERENITY SPRINGS SPECIALTY HOSPITAL,RUSTON,LA,71270,100.0,0.0,100.0,100.0,100.0,91.0,61.0,50.0,25.0,84.0,22.1,0.0,0.0,32.580553,-92.639756
596,194079,"RED RIVER BEHAVIORAL CENTER, LLC",BOSSIER CITY,LA,71111,45.99,100.0,88.75,59.09,100.0,100.0,90.0,32.1,21.4,61.7,24.6,0.0,0.0,32.516708,-93.586698
